adm_1_name,Year,Month,YearMonth,dengue_total_month
CAN THO CITY,2009,8,2009-08-01,142.0
CAO BANG,2009,8,2009-08-01,0.0
DA NANG CITY,2009,8,2009-08-01,100.0
DAK LAK,2009,8,2009-08-01,94.0
DAK NONG,2009,8,2009-08-01,16.0
DIEN BIEN,2009,8,2009-08-01,0.0
DONG NAI,2009,8,2009-08-01,487.0
DONG THAP,2009,8,2009-08-01,486.0
GIA LAI,2009,8,2009-08-01,95.0
HA GIANG,2009,8,2009-08-01,0.0
HA NAM,2009,8,2009-08-01,0.0
HA NOI CITY,2009,8,2009-08-01,2684.0
HA TINH,2009,8,2009-08-01,0.0
HAI DUONG,2009,8,2009-08-01,5.0
HAI PHONG CITY,2009,8,2009-08-01,20.0
HAU GIANG,2009,8,2009-08-01,218.0
HO CHI MINH CITY,2009,8,2009-08-01,2218.0
HOA BINH,2009,8,2009-08-01,0.0
HUNG YEN,2009,8,2009-08-01,0.0
KHANH HOA,2009,8,2009-08-01,238.0
KIEN GIANG,2009,8,2009-08-01,561.0
KON TUM,2009,8,2009-08-01,19.0
LAI CHAU,2009,8,2009-08-01,0.0
LAM DONG,2009,8,2009-08-01,29.0
LANG SON,2009,8,2009-08-01,0.0
LAO CAI,2009,8,2009-08-01,0.0
LONG AN,2009,8,2009-08-01,860.0
NAM DINH,2009,8,2009-08-01,0.0
NGHE AN,2009,8,2009-08-01,40.0
NINH BINH,2009,8,2009-08-01,0.0
NINH THUAN,2009,8,2009-08-01,71.0
PHU THO,2009,8,2009-08-01,0.0
PHU YEN,2009,8,2009-08-01,417.0
QUANG BINH,2009,8,2009-08-01,26.0
QUANG NAM,2009,8,2009-08-01,43.0
QUANG NGAI,2009,8,2009-08-01,89.0
QUANG NINH,2009,8,2009-08-01,11.0
QUANG TRI,2009,8,2009-08-01,6.0
SOC TRANG,2009,8,2009-08-01,401.0
SON LA,2009,8,2009-08-01,0.0
TAY NINH,2009,8,2009-08-01,99.0
THAI BINH,2009,8,2009-08-01,7.0
THAI NGUYEN,2009,8,2009-08-01,0.0
THANH HOA,2009,8,2009-08-01,29.0
THUA THIEN - HUE,2009,8,2009-08-01,3.0
TIEN GIANG,2009,8,2009-08-01,894.0
TRA VINH,2009,8,2009-08-01,483.0
TUYEN QUANG,2009,8,2009-08-01,0.0
VINH LONG,2009,8,2009-08-01,170.0
VINH PHUC,2009,8,2009-08-01,0.0
YEN BAI,2009,8,2009-08-01,0.0
AN GIANG,2009,9,2009-09-01,688.0
BA RIA-VUNG TAU,2009,9,2009-09-01,449.0
BAC GIANG,2009,9,2009-09-01,181.0
BAC KAN,2009,9,2009-09-01,0.0
BAC LIEU,2009,9,2009-09-01,86.0
BAC NINH,2009,9,2009-09-01,12.0
BEN TRE,2009,9,2009-09-01,628.0
BINH DINH,2009,9,2009-09-01,85.0
BINH DUONG,2009,9,2009-09-01,226.0
BINH PHUOC,2009,9,2009-09-01,150.0
BINH THUAN,2009,9,2009-09-01,118.0
CA MAU,2009,9,2009-09-01,89.0
CAN THO CITY,2009,9,2009-09-01,146.0
CAO BANG,2009,9,2009-09-01,0.0
DA NANG CITY,2009,9,2009-09-01,131.0
DAK LAK,2009,9,2009-09-01,210.0
DAK NONG,2009,9,2009-09-01,65.0
DIEN BIEN,2009,9,2009-09-01,0.0
DONG NAI,2009,9,2009-09-01,501.0
DONG THAP,2009,9,2009-09-01,640.0
GIA LAI,2009,9,2009-09-01,12.0
HA GIANG,2009,9,2009-09-01,0.0
HA NAM,2009,9,2009-09-01,0.0
HA NOI CITY,2009,9,2009-09-01,4087.0
HA TINH,2009,9,2009-09-01,28.0
HAI DUONG,2009,9,2009-09-01,4.0
HAI PHONG CITY,2009,9,2009-09-01,58.0
HAU GIANG,2009,9,2009-09-01,164.0
HO CHI MINH CITY,2009,9,2009-09-01,1593.0
HOA BINH,2009,9,2009-09-01,0.0
HUNG YEN,2009,9,2009-09-01,0.0
KHANH HOA,2009,9,2009-09-01,150.0
KIEN GIANG,2009,9,2009-09-01,543.0
KON TUM,2009,9,2009-09-01,12.0
LAI CHAU,2009,9,2009-09-01,0.0
LAM DONG,2009,9,2009-09-01,25.0
LANG SON,2009,9,2009-09-01,0.0
LAO CAI,2009,9,2009-09-01,0.0
LONG AN,2009,9,2009-09-01,767.0
NAM DINH,2009,9,2009-09-01,86.0
NGHE AN,2009,9,2009-09-01,240.0
NINH BINH,2009,9,2009-09-01,0.0
NINH THUAN,2009,9,2009-09-01,44.0
PHU THO,2009,9,2009-09-01,0.0
PHU YEN,2009,9,2009-09-01,139.0
QUANG BINH,2009,9,2009-09-01,28.0
QUANG NAM,2009,9,2009-09-01,47.0
QUANG NGAI,2009,9,2009-09-01,40.0
QUANG NINH,2009,9,2009-09-01,105.0
QUANG TRI,2009,9,2009-09-01,5.0
SOC TRANG,2009,9,2009-09-01,478.0
SON LA,2009,9,2009-09-01,0.0
TAY NINH,2009,9,2009-09-01,68.0
THAI BINH,2009,9,2009-09-01,59.0
THAI NGUYEN,2009,9,2009-09-01,0.0
THANH HOA,2009,9,2009-09-01,89.0
THUA THIEN - HUE,2009,9,2009-09-01,11.0
TIEN GIANG,2009,9,2009-09-01,867.0
TRA VINH,2009,9,2009-09-01,333.0
TUYEN QUANG,2009,9,2009-09-01,0.0
VINH LONG,2009,9,2009-09-01,128.0
VINH PHUC,2009,9,2009-09-01,55.0
YEN BAI,2009,9,2009-09-01,0.0
AN GIANG,2009,10,2009-10-01,571.0
BA RIA-VUNG TAU,2009,10,2009-10-01,463.0
BAC GIANG,2009,10,2009-10-01,107.0
BAC KAN,2009,10,2009-10-01,1.0
BAC LIEU,2009,10,2009-10-01,100.0
BAC NINH,2009,10,2009-10-01,138.0
BEN TRE,2009,10,2009-10-01,419.0
BINH DINH,2009,10,2009-10-01,59.0
BINH DUONG,2009,10,2009-10-01,182.0
BINH PHUOC,2009,10,2009-10-01,139.0
BINH THUAN,2009,10,2009-10-01,115.0
CA MAU,2009,10,2009-10-01,102.0
CAN THO CITY,2009,10,2009-10-01,120.0
CAO BANG,2009,10,2009-10-01,0.0
DA NANG CITY,2009,10,2009-10-01,208.0
DAK LAK,2009,10,2009-10-01,130.0
DAK NONG,2009,10,2009-10-01,61.0
DIEN BIEN,2009,10,2009-10-01,0.0
DONG NAI,2009,10,2009-10-01,417.0
DONG THAP,2009,10,2009-10-01,544.0
GIA LAI,2009,10,2009-10-01,13.0
HA GIANG,2009,10,2009-10-01,0.0
HA NAM,2009,10,2009-10-01,0.0
HA NOI CITY,2009,10,2009-10-01,4195.0
HA TINH,2009,10,2009-10-01,0.0
HAI DUONG,2009,10,2009-10-01,0.0
HAI PHONG CITY,2009,10,2009-10-01,88.0
HAU GIANG,2009,10,2009-10-01,106.0
HO CHI MINH CITY,2009,10,2009-10-01,1743.0
HOA BINH,2009,10,2009-10-01,0.0
HUNG YEN,2009,10,2009-10-01,0.0
KHANH HOA,2009,10,2009-10-01,143.0
KIEN GIANG,2009,10,2009-10-01,365.0
KON TUM,2009,10,2009-10-01,3.0
LAI CHAU,2009,10,2009-10-01,0.0
LAM DONG,2009,10,2009-10-01,24.0
LANG SON,2009,10,2009-10-01,0.0
LAO CAI,2009,10,2009-10-01,0.0
LONG AN,2009,10,2009-10-01,632.0
NAM DINH,2009,10,2009-10-01,0.0
NGHE AN,2009,10,2009-10-01,142.0
NINH BINH,2009,10,2009-10-01,1.0
NINH THUAN,2009,10,2009-10-01,64.0
PHU THO,2009,10,2009-10-01,0.0
PHU YEN,2009,10,2009-10-01,82.0
QUANG BINH,2009,10,2009-10-01,28.0
QUANG NAM,2009,10,2009-10-01,91.0
QUANG NGAI,2009,10,2009-10-01,112.0
QUANG NINH,2009,10,2009-10-01,92.0
QUANG TRI,2009,10,2009-10-01,18.0
SOC TRANG,2009,10,2009-10-01,516.0
SON LA,2009,10,2009-10-01,8.0
TAY NINH,2009,10,2009-10-01,67.0
THAI BINH,2009,10,2009-10-01,27.0
THAI NGUYEN,2009,10,2009-10-01,0.0
THANH HOA,2009,10,2009-10-01,71.0
THUA THIEN - HUE,2009,10,2009-10-01,44.0
TIEN GIANG,2009,10,2009-10-01,728.0
TRA VINH,2009,10,2009-10-01,249.0
TUYEN QUANG,2009,10,2009-10-01,0.0
VINH LONG,2009,10,2009-10-01,97.0
VINH PHUC,2009,10,2009-10-01,0.0
YEN BAI,2009,10,2009-10-01,0.0
AN GIANG,2009,11,2009-11-01,586.0
BA RIA-VUNG TAU,2009,11,2009-11-01,428.0
BAC GIANG,2009,11,2009-11-01,93.0
BAC KAN,2009,11,2009-11-01,1.0
BAC LIEU,2009,11,2009-11-01,76.0
BAC NINH,2009,11,2009-11-01,0.0
BEN TRE,2009,11,2009-11-01,262.0
BINH DINH,2009,11,2009-11-01,49.0
BINH DUONG,2009,11,2009-11-01,173.0
BINH PHUOC,2009,11,2009-11-01,77.0
BINH THUAN,2009,11,2009-11-01,123.0
CA MAU,2009,11,2009-11-01,37.0
CAN THO CITY,2009,11,2009-11-01,119.0
CAO BANG,2009,11,2009-11-01,0.0
DA NANG CITY,2009,11,2009-11-01,514.0
DAK LAK,2009,11,2009-11-01,78.0
DAK NONG,2009,11,2009-11-01,24.0
DIEN BIEN,2009,11,2009-11-01,0.0
DONG NAI,2009,11,2009-11-01,371.0
DONG THAP,2009,11,2009-11-01,493.0
GIA LAI,2009,11,2009-11-01,50.0
HA GIANG,2009,11,2009-11-01,0.0
HA NAM,2009,11,2009-11-01,0.0
HA NOI CITY,2009,11,2009-11-01,3120.0
HA TINH,2009,11,2009-11-01,85.0
HAI DUONG,2009,11,2009-11-01,0.0
HAI PHONG CITY,2009,11,2009-11-01,64.0
HAU GIANG,2009,11,2009-11-01,50.0
HO CHI MINH CITY,2009,11,2009-11-01,1929.0
HOA BINH,2009,11,2009-11-01,16.0
HUNG YEN,2009,11,2009-11-01,0.0
KHANH HOA,2009,11,2009-11-01,201.0
KIEN GIANG,2009,11,2009-11-01,321.0
KON TUM,2009,11,2009-11-01,49.0
LAI CHAU,2009,11,2009-11-01,0.0
LAM DONG,2009,11,2009-11-01,18.0
LANG SON,2009,11,2009-11-01,0.0
LAO CAI,2009,11,2009-11-01,0.0
LONG AN,2009,11,2009-11-01,516.0
NAM DINH,2009,11,2009-11-01,0.0
NGHE AN,2009,11,2009-11-01,36.0
NINH BINH,2009,11,2009-11-01,1.0
NINH THUAN,2009,11,2009-11-01,79.0
PHU THO,2009,11,2009-11-01,0.0
PHU YEN,2009,11,2009-11-01,61.0
QUANG BINH,2009,11,2009-11-01,0.0
QUANG NAM,2009,11,2009-11-01,71.0
QUANG NGAI,2009,11,2009-11-01,165.0
QUANG NINH,2009,11,2009-11-01,44.0
QUANG TRI,2009,11,2009-11-01,29.0
SOC TRANG,2009,11,2009-11-01,464.0
SON LA,2009,11,2009-11-01,3.0
TAY NINH,2009,11,2009-11-01,84.0
THAI BINH,2009,11,2009-11-01,37.0
THAI NGUYEN,2009,11,2009-11-01,0.0
THANH HOA,2009,11,2009-11-01,37.0
THUA THIEN - HUE,2009,11,2009-11-01,50.0
TIEN GIANG,2009,11,2009-11-01,535.0
TRA VINH,2009,11,2009-11-01,194.0
TUYEN QUANG,2009,11,2009-11-01,0.0
VINH LONG,2009,11,2009-11-01,85.0
VINH PHUC,2009,11,2009-11-01,0.0
YEN BAI,2009,11,2009-11-01,0.0
AN GIANG,2009,12,2009-12-01,461.0
BA RIA-VUNG TAU,2009,12,2009-12-01,294.0
BAC GIANG,2009,12,2009-12-01,0.0
BAC KAN,2009,12,2009-12-01,0.0
BAC LIEU,2009,12,2009-12-01,42.0
BAC NINH,2009,12,2009-12-01,22.0
BEN TRE,2009,12,2009-12-01,159.0
BINH DINH,2009,12,2009-12-01,18.0
BINH DUONG,2009,12,2009-12-01,153.0
BINH PHUOC,2009,12,2009-12-01,59.0
BINH THUAN,2009,12,2009-12-01,122.0
CA MAU,2009,12,2009-12-01,21.0
CAN THO CITY,2009,12,2009-12-01,148.0
CAO BANG,2009,12,2009-12-01,0.0
DA NANG CITY,2009,12,2009-12-01,533.0
DAK LAK,2009,12,2009-12-01,44.0
DAK NONG,2009,12,2009-12-01,16.0
DIEN BIEN,2009,12,2009-12-01,0.0
DONG NAI,2009,12,2009-12-01,180.0
DONG THAP,2009,12,2009-12-01,413.0
GIA LAI,2009,12,2009-12-01,8.0
HA GIANG,2009,12,2009-12-01,0.0
HA NAM,2009,12,2009-12-01,0.0
HA NOI CITY,2009,12,2009-12-01,623.0
HA TINH,2009,12,2009-12-01,0.0
HAI DUONG,2009,12,2009-12-01,0.0
HAI PHONG CITY,2009,12,2009-12-01,38.0
HAU GIANG,2009,12,2009-12-01,62.0
HO CHI MINH CITY,2009,12,2009-12-01,1312.0
HOA BINH,2009,12,2009-12-01,0.0
HUNG YEN,2009,12,2009-12-01,0.0
KHANH HOA,2009,12,2009-12-01,182.0
KIEN GIANG,2009,12,2009-12-01,217.0
KON TUM,2009,12,2009-12-01,14.0
LAI CHAU,2009,12,2009-12-01,0.0
LAM DONG,2009,12,2009-12-01,7.0
LANG SON,2009,12,2009-12-01,0.0
LAO CAI,2009,12,2009-12-01,0.0
LONG AN,2009,12,2009-12-01,345.0
NAM DINH,2009,12,2009-12-01,0.0
NGHE AN,2009,12,2009-12-01,0.0
NINH BINH,2009,12,2009-12-01,0.0
NINH THUAN,2009,12,2009-12-01,65.0
PHU THO,2009,12,2009-12-01,0.0
PHU YEN,2009,12,2009-12-01,41.0
QUANG BINH,2009,12,2009-12-01,0.0
QUANG NAM,2009,12,2009-12-01,17.0
QUANG NGAI,2009,12,2009-12-01,130.0
QUANG NINH,2009,12,2009-12-01,5.0
QUANG TRI,2009,12,2009-12-01,10.0
SOC TRANG,2009,12,2009-12-01,218.0
SON LA,2009,12,2009-12-01,0.0
TAY NINH,2009,12,2009-12-01,60.0
THAI BINH,2009,12,2009-12-01,1.0
THAI NGUYEN,2009,12,2009-12-01,0.0
THANH HOA,2009,12,2009-12-01,13.0
THUA THIEN - HUE,2009,12,2009-12-01,18.0
TIEN GIANG,2009,12,2009-12-01,373.0
TRA VINH,2009,12,2009-12-01,128.0
TUYEN QUANG,2009,12,2009-12-01,0.0
VINH LONG,2009,12,2009-12-01,58.0
VINH PHUC,2009,12,2009-12-01,0.0
YEN BAI,2009,12,2009-12-01,0.0
AN GIANG,2010,1,2010-01-01,210.0
BA RIA-VUNG TAU,2010,1,2010-01-01,19.0
BAC GIANG,2010,1,2010-01-01,1.0
BAC KAN,2010,1,2010-01-01,0.0
BAC LIEU,2010,1,2010-01-01,82.0
BAC NINH,2010,1,2010-01-01,0.0
BEN TRE,2010,1,2010-01-01,54.0
BINH DINH,2010,1,2010-01-01,51.0
BINH DUONG,2010,1,2010-01-01,167.0
BINH PHUOC,2010,1,2010-01-01,25.0
BINH THUAN,2010,1,2010-01-01,100.0
CA MAU,2010,1,2010-01-01,989.0
CAN THO CITY,2010,1,2010-01-01,27.0
CAO BANG,2010,1,2010-01-01,0.0
DA NANG CITY,2010,1,2010-01-01,269.0
DAK LAK,2010,1,2010-01-01,35.0
DAK NONG,2010,1,2010-01-01,12.0
DIEN BIEN,2010,1,2010-01-01,0.0
DONG NAI,2010,1,2010-01-01,118.0
DONG THAP,2010,1,2010-01-01,268.0
GIA LAI,2010,1,2010-01-01,9.0
HA GIANG,2010,1,2010-01-01,0.0
HA NAM,2010,1,2010-01-01,0.0
HA NOI CITY,2010,1,2010-01-01,79.0
HA TINH,2010,1,2010-01-01,2.0
HAI DUONG,2010,1,2010-01-01,0.0
HAI PHONG CITY,2010,1,2010-01-01,3.0
HAU GIANG,2010,1,2010-01-01,35.0
HO CHI MINH CITY,2010,1,2010-01-01,326.0
HOA BINH,2010,1,2010-01-01,0.0
HUNG YEN,2010,1,2010-01-01,0.0
KHANH HOA,2010,1,2010-01-01,216.0
KIEN GIANG,2010,1,2010-01-01,298.0
KON TUM,2010,1,2010-01-01,9.0
LAI CHAU,2010,1,2010-01-01,0.0
LAM DONG,2010,1,2010-01-01,176.0
LANG SON,2010,1,2010-01-01,0.0
LAO CAI,2010,1,2010-01-01,0.0
LONG AN,2010,1,2010-01-01,20.0
NAM DINH,2010,1,2010-01-01,1.0
NGHE AN,2010,1,2010-01-01,0.0
NINH BINH,2010,1,2010-01-01,0.0
NINH THUAN,2010,1,2010-01-01,38.0
PHU THO,2010,1,2010-01-01,8.0
PHU YEN,2010,1,2010-01-01,37.0
QUANG BINH,2010,1,2010-01-01,1.0
QUANG NAM,2010,1,2010-01-01,18.0
QUANG NGAI,2010,1,2010-01-01,107.0
QUANG NINH,2010,1,2010-01-01,0.0
QUANG TRI,2010,1,2010-01-01,2.0
SOC TRANG,2010,1,2010-01-01,167.0
SON LA,2010,1,2010-01-01,0.0
TAY NINH,2010,1,2010-01-01,72.0
THAI BINH,2010,1,2010-01-01,0.0
THAI NGUYEN,2010,1,2010-01-01,0.0
THANH HOA,2010,1,2010-01-01,0.0
THUA THIEN - HUE,2010,1,2010-01-01,13.0
TIEN GIANG,2010,1,2010-01-01,121.0
TRA VINH,2010,1,2010-01-01,87.0
TUYEN QUANG,2010,1,2010-01-01,0.0
VINH LONG,2010,1,2010-01-01,8.0
VINH PHUC,2010,1,2010-01-01,0.0
YEN BAI,2010,1,2010-01-01,0.0
AN GIANG,2010,2,2010-02-01,85.0
BA RIA-VUNG TAU,2010,2,2010-02-01,15.0
BAC GIANG,2010,2,2010-02-01,0.0
BAC KAN,2010,2,2010-02-01,0.0
BAC LIEU,2010,2,2010-02-01,32.0
BAC NINH,2010,2,2010-02-01,0.0
BEN TRE,2010,2,2010-02-01,13.0
BINH DINH,2010,2,2010-02-01,52.0
BINH DUONG,2010,2,2010-02-01,108.0
BINH PHUOC,2010,2,2010-02-01,16.0
BINH THUAN,2010,2,2010-02-01,46.0
CA MAU,2010,2,2010-02-01,570.0
CAN THO CITY,2010,2,2010-02-01,7.0
CAO BANG,2010,2,2010-02-01,0.0
DA NANG CITY,2010,2,2010-02-01,238.0
DAK LAK,2010,2,2010-02-01,15.0
DAK NONG,2010,2,2010-02-01,16.0
DIEN BIEN,2010,2,2010-02-01,0.0
DONG NAI,2010,2,2010-02-01,76.0
DONG THAP,2010,2,2010-02-01,142.0
GIA LAI,2010,2,2010-02-01,5.0
HA GIANG,2010,2,2010-02-01,0.0
HA NAM,2010,2,2010-02-01,0.0
HA NOI CITY,2010,2,2010-02-01,32.0
HA TINH,2010,2,2010-02-01,0.0
HAI DUONG,2010,2,2010-02-01,0.0
HAI PHONG CITY,2010,2,2010-02-01,2.0
HAU GIANG,2010,2,2010-02-01,15.0
HO CHI MINH CITY,2010,2,2010-02-01,184.0
HOA BINH,2010,2,2010-02-01,3.0
HUNG YEN,2010,2,2010-02-01,0.0
KHANH HOA,2010,2,2010-02-01,169.0
KIEN GIANG,2010,2,2010-02-01,160.0
KON TUM,2010,2,2010-02-01,2.0
LAI CHAU,2010,2,2010-02-01,0.0
LAM DONG,2010,2,2010-02-01,85.0
LANG SON,2010,2,2010-02-01,0.0
LAO CAI,2010,2,2010-02-01,0.0
LONG AN,2010,2,2010-02-01,12.0
NAM DINH,2010,2,2010-02-01,0.0
NGHE AN,2010,2,2010-02-01,0.0
NINH BINH,2010,2,2010-02-01,0.0
NINH THUAN,2010,2,2010-02-01,17.0
PHU THO,2010,2,2010-02-01,2.0
PHU YEN,2010,2,2010-02-01,48.0
QUANG BINH,2010,2,2010-02-01,0.0
QUANG NAM,2010,2,2010-02-01,12.0
QUANG NGAI,2010,2,2010-02-01,74.0
QUANG NINH,2010,2,2010-02-01,0.0
QUANG TRI,2010,2,2010-02-01,1.0
SOC TRANG,2010,2,2010-02-01,87.0
SON LA,2010,2,2010-02-01,0.0
TAY NINH,2010,2,2010-02-01,35.0
THAI BINH,2010,2,2010-02-01,0.0
THAI NGUYEN,2010,2,2010-02-01,0.0
THANH HOA,2010,2,2010-02-01,0.0
THUA THIEN - HUE,2010,2,2010-02-01,7.0
TIEN GIANG,2010,2,2010-02-01,78.0
TRA VINH,2010,2,2010-02-01,45.0
TUYEN QUANG,2010,2,2010-02-01,0.0
VINH LONG,2010,2,2010-02-01,4.0
VINH PHUC,2010,2,2010-02-01,0.0
YEN BAI,2010,2,2010-02-01,0.0
AN GIANG,2010,3,2010-03-01,195.0
BA RIA-VUNG TAU,2010,3,2010-03-01,25.0
BAC GIANG,2010,3,2010-03-01,0.0
BAC KAN,2010,3,2010-03-01,0.0
BAC LIEU,2010,3,2010-03-01,79.0
BAC NINH,2010,3,2010-03-01,0.0
BEN TRE,2010,3,2010-03-01,29.0
BINH DINH,2010,3,2010-03-01,101.0
BINH DUONG,2010,3,2010-03-01,159.0
BINH PHUOC,2010,3,2010-03-01,12.0
BINH THUAN,2010,3,2010-03-01,78.0
CA MAU,2010,3,2010-03-01,386.0
CAN THO CITY,2010,3,2010-03-01,14.0
CAO BANG,2010,3,2010-03-01,0.0
DA NANG CITY,2010,3,2010-03-01,155.0
DAK LAK,2010,3,2010-03-01,32.0
DAK NONG,2010,3,2010-03-01,11.0
DIEN BIEN,2010,3,2010-03-01,0.0
DONG NAI,2010,3,2010-03-01,90.0
DONG THAP,2010,3,2010-03-01,129.0
GIA LAI,2010,3,2010-03-01,30.0
HA GIANG,2010,3,2010-03-01,0.0
HA NAM,2010,3,2010-03-01,0.0
HA NOI CITY,2010,3,2010-03-01,43.0
HA TINH,2010,3,2010-03-01,0.0
HAI DUONG,2010,3,2010-03-01,0.0
HAI PHONG CITY,2010,3,2010-03-01,0.0
HAU GIANG,2010,3,2010-03-01,44.0
HO CHI MINH CITY,2010,3,2010-03-01,205.0
HOA BINH,2010,3,2010-03-01,0.0
HUNG YEN,2010,3,2010-03-01,0.0
KHANH HOA,2010,3,2010-03-01,222.0
KIEN GIANG,2010,3,2010-03-01,270.0
KON TUM,2010,3,2010-03-01,3.0
LAI CHAU,2010,3,2010-03-01,0.0
LAM DONG,2010,3,2010-03-01,69.0
LANG SON,2010,3,2010-03-01,0.0
LAO CAI,2010,3,2010-03-01,0.0
LONG AN,2010,3,2010-03-01,19.0
NAM DINH,2010,3,2010-03-01,0.0
NGHE AN,2010,3,2010-03-01,0.0
NINH BINH,2010,3,2010-03-01,0.0
NINH THUAN,2010,3,2010-03-01,37.0
PHU THO,2010,3,2010-03-01,4.0
PHU YEN,2010,3,2010-03-01,37.0
QUANG BINH,2010,3,2010-03-01,0.0
QUANG NAM,2010,3,2010-03-01,17.0
QUANG NGAI,2010,3,2010-03-01,90.0
QUANG NINH,2010,3,2010-03-01,0.0
QUANG TRI,2010,3,2010-03-01,4.0
SOC TRANG,2010,3,2010-03-01,91.0
SON LA,2010,3,2010-03-01,1.0
TAY NINH,2010,3,2010-03-01,68.0
THAI BINH,2010,3,2010-03-01,0.0
THAI NGUYEN,2010,3,2010-03-01,4.0
THANH HOA,2010,3,2010-03-01,0.0
THUA THIEN - HUE,2010,3,2010-03-01,40.0
TIEN GIANG,2010,3,2010-03-01,62.0
TRA VINH,2010,3,2010-03-01,59.0
TUYEN QUANG,2010,3,2010-03-01,0.0
VINH LONG,2010,3,2010-03-01,9.0
VINH PHUC,2010,3,2010-03-01,0.0
YEN BAI,2010,3,2010-03-01,0.0
AN GIANG,2010,4,2010-04-01,206.0
BA RIA-VUNG TAU,2010,4,2010-04-01,20.0
BAC GIANG,2010,4,2010-04-01,0.0
BAC KAN,2010,4,2010-04-01,0.0
BAC LIEU,2010,4,2010-04-01,77.0
BAC NINH,2010,4,2010-04-01,0.0
BEN TRE,2010,4,2010-04-01,13.0
BINH DINH,2010,4,2010-04-01,122.0
BINH DUONG,2010,4,2010-04-01,143.0
BINH PHUOC,2010,4,2010-04-01,9.0
BINH THUAN,2010,4,2010-04-01,75.0
CA MAU,2010,4,2010-04-01,257.0
CAN THO CITY,2010,4,2010-04-01,7.0
CAO BANG,2010,4,2010-04-01,0.0
DA NANG CITY,2010,4,2010-04-01,90.0
DAK LAK,2010,4,2010-04-01,14.0
DAK NONG,2010,4,2010-04-01,54.0
DIEN BIEN,2010,4,2010-04-01,0.0
DONG NAI,2010,4,2010-04-01,106.0
DONG THAP,2010,4,2010-04-01,115.0
GIA LAI,2010,4,2010-04-01,9.0
HA GIANG,2010,4,2010-04-01,0.0
HA NAM,2010,4,2010-04-01,0.0
HA NOI CITY,2010,4,2010-04-01,73.0
HA TINH,2010,4,2010-04-01,0.0
HAI DUONG,2010,4,2010-04-01,0.0
HAI PHONG CITY,2010,4,2010-04-01,31.0
HAU GIANG,2010,4,2010-04-01,31.0
HO CHI MINH CITY,2010,4,2010-04-01,302.0
HOA BINH,2010,4,2010-04-01,0.0
HUNG YEN,2010,4,2010-04-01,0.0
KHANH HOA,2010,4,2010-04-01,242.0
KIEN GIANG,2010,4,2010-04-01,257.0
KON TUM,2010,4,2010-04-01,9.0
LAI CHAU,2010,4,2010-04-01,0.0
LAM DONG,2010,4,2010-04-01,42.0
LANG SON,2010,4,2010-04-01,0.0
LAO CAI,2010,4,2010-04-01,0.0
LONG AN,2010,4,2010-04-01,21.0
NAM DINH,2010,4,2010-04-01,0.0
NGHE AN,2010,4,2010-04-01,0.0
NINH BINH,2010,4,2010-04-01,0.0
NINH THUAN,2010,4,2010-04-01,67.0
PHU THO,2010,4,2010-04-01,2.0
PHU YEN,2010,4,2010-04-01,45.0
QUANG BINH,2010,4,2010-04-01,1.0
QUANG NAM,2010,4,2010-04-01,18.0
QUANG NGAI,2010,4,2010-04-01,100.0
QUANG NINH,2010,4,2010-04-01,0.0
QUANG TRI,2010,4,2010-04-01,5.0
SOC TRANG,2010,4,2010-04-01,64.0
SON LA,2010,4,2010-04-01,0.0
TAY NINH,2010,4,2010-04-01,65.0
THAI BINH,2010,4,2010-04-01,1.0
THAI NGUYEN,2010,4,2010-04-01,2.0
THANH HOA,2010,4,2010-04-01,0.0
THUA THIEN - HUE,2010,4,2010-04-01,42.0
TIEN GIANG,2010,4,2010-04-01,33.0
TRA VINH,2010,4,2010-04-01,76.0
TUYEN QUANG,2010,4,2010-04-01,0.0
VINH LONG,2010,4,2010-04-01,4.0
VINH PHUC,2010,4,2010-04-01,0.0
YEN BAI,2010,4,2010-04-01,0.0
AN GIANG,2010,5,2010-05-01,187.0
BA RIA-VUNG TAU,2010,5,2010-05-01,16.0
BAC GIANG,2010,5,2010-05-01,0.0
BAC KAN,2010,5,2010-05-01,0.0
BAC LIEU,2010,5,2010-05-01,118.0
BAC NINH,2010,5,2010-05-01,0.0
BEN TRE,2010,5,2010-05-01,14.0
BINH DINH,2010,5,2010-05-01,146.0
BINH DUONG,2010,5,2010-05-01,150.0
BINH PHUOC,2010,5,2010-05-01,5.0
BINH THUAN,2010,5,2010-05-01,75.0
CA MAU,2010,5,2010-05-01,335.0
CAN THO CITY,2010,5,2010-05-01,6.0
CAO BANG,2010,5,2010-05-01,0.0
DA NANG CITY,2010,5,2010-05-01,98.0
DAK LAK,2010,5,2010-05-01,43.0
DAK NONG,2010,5,2010-05-01,326.0
DIEN BIEN,2010,5,2010-05-01,0.0
DONG NAI,2010,5,2010-05-01,182.0
DONG THAP,2010,5,2010-05-01,133.0
GIA LAI,2010,5,2010-05-01,80.0
HA GIANG,2010,5,2010-05-01,0.0
HA NAM,2010,5,2010-05-01,1.0
HA NOI CITY,2010,5,2010-05-01,104.0
HA TINH,2010,5,2010-05-01,0.0
HAI DUONG,2010,5,2010-05-01,0.0
HAI PHONG CITY,2010,5,2010-05-01,10.0
HAU GIANG,2010,5,2010-05-01,34.0
HO CHI MINH CITY,2010,5,2010-05-01,418.0
HOA BINH,2010,5,2010-05-01,5.0
HUNG YEN,2010,5,2010-05-01,1.0
